id,message,time,relative_time,author
670532898,"Blz galera, estou iniciando com programação php e gostaria de aprender um pouco mais sobre o jquery","Terça-Feira, 25 de Maio de 2010 às 12:02",13 anos atrás,waldemir
670533144,"Muito interessante esse post, realmente jQuery me quebra um galhão, parabéns pelo conteúdo. Abraços.","Sexta-Feira, 10 de Setembro de 2010 às 11:18",13 anos atrás,Bruno Porto
670533223,"Simplesmente excelente. Parabéns pelo artigo. Conseguiu
explicar de forma rápida e prática algumas funcionalidades dessa
maravilhosa biblioteca. Grande abraço!","Terça-Feira, 28 de Dezembro de 2010 às 09:01",13 anos atrás,Diogo Rodrigues
670533301,"Bom, a biblioteca jQuery tem facilitado a vida dos desenvolvedores web. Realmente uma ferramente indispensável. Uso diariamente e estudo muito pra poder tirar o máximo dela. Quero deixar uma dica: Leia livros sobre jQuery e pratique o máximo possível pra aprender cada vez mais e ganhar ainda mais agilidade no processo de desenvolvimento.","Terça-Feira, 22 de Março de 2011 às 03:37",12 anos atrás,Lucas Sandoval
670533380,"Maravilhoso, Poder e Simplicidade :D","Terça-Feira, 17 de Maio de 2011 às 18:25",12 anos atrás,Marcelo Ogeda
670533456,"boa noite, gostaria de saber como percorro cada elemento de um formulario , usa-se o each() né ?
tipo $('#form elements').each ?
if (elemento = input[type=text]) faz algo
se for radio faz outra
obrigado","Quarta-Feira, 21 de Setembro de 2011 às 18:17",12 anos atrás,Matheus
670533545,"Com certeza o melhor post sobre seletores que já li.
Obrigado.","Sexta-Feira, 23 de Setembro de 2011 às 17:12",12 anos atrás,Tagliatti
670533663,"Realmente muito bom o post, muito bom o site inclusive..
Entretanto, voce já precisou utilizar o seletor prévio? $('hl ~ ul')?
Estou tentando implementá-lo e não tenho tido êxito.
Parabens pelo site e pelo post.","Quinta-Feira, 12 de Janeiro de 2012 às 16:04",12 anos atrás,Victor
670533754,"Eu gostei muito do post, algumas partes ficaram a desejar, mais mesmo assim eu gostei, parabéns pela postagem!","Quarta-Feira, 1 de Fevereiro de 2012 às 22:43",12 anos atrás,Ted k'
933123394,"Oie estou com um problema, eu tenho um select em uma página chamada ""folha_pagamento.php"" e gostaria de pegar o texto desse select e passar para um outro formulário na pagina ""gerar_pagamento.php"". Sendo que o texto tem que ficar dentro deste código
""$_POST['FOLHA_PGTO_CENTRO_CUSTOS']""
tem como me ajudar?????","Segunda-Feira, 17 de Junho de 2013 às 11:32",10 anos atrás,Dany Necho
1468458021,"Olá pessoal!
Pergunta (Jquery)! Alguém sabe como posso armazenar em uma função o último atributo de um clique?
Exemplo:
Link 1: (rel=""a""),
Link 2: (rel=""b""),
Link 3: (rel=""c""),
Portanto se eu clicar no link ""1"" e em seguida no link ""3""
Tivesse uma variável valor atual = c, e outra com o valor anterior =a.
Isso é possivel?
Valeu!!!","Sexta-Feira, 4 de Julho de 2014 às 13:21",9 anos atrás,André Sobral
1823362685,"Como faço para pegar um pai clicando no filho ?
Ex:
--- Paraná (id: pr)
------- Maringá
------- Londrina
------- Curitiba","Quinta-Feira, 29 de Janeiro de 2015 às 09:54",9 anos atrás,Douglas Dreer
1871098028,"òtimo cara !, parabéns","Segunda-Feira, 23 de Fevereiro de 2015 às 15:13",9 anos atrás,Erick Wendell
670794585,"Solução ótima pra quem usa Mac.
Infelizmente, continuo no PC em casa. Uso o Videora para conseguir fazer algumas brincadeiras ( http://www.videora.com/en-u... )","Terça-Feira, 18 de Março de 2008 às 17:20",15 anos atrás,Fellipe Cicconi
670750855,Taí uma excelente dica... se vc agaranti... eu vou comprar agora.,"Sábado, 1 de Março de 2008 às 01:44",16 anos atrás,Carlos Brando
670750901,"Opa otima dica, também tenho um MacBook branco. Ainda é branco :-)
Mas sempre me bate aquela dúvida, existe alguma possibilidade de reagir com o plástico e causar algum dano ?
Tem algum porém nas instruções ?
[]'s","Sábado, 1 de Março de 2008 às 02:13",16 anos atrás,Tapajós
670750941,Tapajós: eu acho que não corre o risco de danificar o Mac. Adicionei no post tudo o que vem no rótulo do produto.,"Sábado, 1 de Março de 2008 às 04:00",16 anos atrás,Nando Vieira
670750987,Eu não tenho MacBook mas com certeza esse vai me servir pra limpar algumas tralhas!,"Sábado, 1 de Março de 2008 às 07:30",16 anos atrás,Vinícius
670751038,"Tem alguma dica para limpar monitores LCD, já vi pessoal falando de usar somente água e algodão e já vi gente até falando de usar veja vidros.
Na dúvida vai somente com água mesmo mas se tiver uma dica melhor, melhor!","Sábado, 1 de Março de 2008 às 10:11",16 anos atrás,Rodrigo
670751076,"Hey,
conhece algo para limpar o Macbook preto ? =D","Sábado, 1 de Março de 2008 às 11:11",16 anos atrás,Lucas
670751129,"Eu costumo usar a borracha, mas faz muita sujeira. Vou testar esse! :)","Sábado, 1 de Março de 2008 às 11:37",16 anos atrás,Daniel Santiago
670751178,"#5 Rodrigo: Eu sempre limpei meus monitores com papel higiênico umedecido. Mas tem que daqueles papéis que são hiper-super-mega-power macios, senão pode arranhar o display. Logo após passar o papel úmido, já passa um outro papel, só que seco.
# Lucas: Não conheço nada!
# Daniel: Eu usava borracha TK-Plast antes, mas era muito trabalhoso. Limpei só nas primeiras semanas e depois deixei ficar sujo. heheheheh","Sábado, 1 de Março de 2008 às 11:53",16 anos atrás,Nando Vieira
670750733,"@ Rodrigo,
meu display é não-reflexivo (diferente dos Glossy Displays da Apple).
Limpo a tela com um algodão em bolas levemente umedecido, e depois com
um algodão seco. É tiro e queda, fica limpinho.
Agora com novos modelos e baixas de preço, estou prestes a comprar
meu Macbook White. Meu único receio até então era o das manchas,
e embora soubesse da existência de um produto para limpá-las, não
existia aqui no Brasil. Há alguns testes inclusive com pasta de dente,
mas sei lá.
Além da melhora no hardware, baixa de preços, a entrada de um produto
eficiente na limpeza é mais um motivo para comprar um macbook branco.
Abraços!","Sábado, 1 de Março de 2008 às 12:48",16 anos atrás,Guest
670751225,"Opa, valeu pela dica ;)
Nao tenho macbook mas sofro do mesmo problema da limpeza com um Sony VGN White.","Segunda-Feira, 3 de Março de 2008 às 02:41",16 anos atrás,Everton J. Carpes
670751273,super recomendado por aqui também ;),"Segunda-Feira, 3 de Março de 2008 às 09:12",16 anos atrás,Leonardo Faria
670750773,"Vou tentar usar no meu Asus Eee branco :-)
Excelente dica!","Terça-Feira, 4 de Março de 2008 às 13:45",16 anos atrás,Júlio Santos Monteiro
670750811,"Tirou uma preocupação minha, estou pensando em comprar um MacBook também.
Muito boa a dica.
[]s","Sexta-Feira, 7 de Março de 2008 às 19:36",16 anos atrás,Acidio Alan
670528126,"Nando, realmente testes com datas dão trabalho. Já tivemos problemas com testes de datas mas no nosso caso usamos o recurso de compor nossas fixtures de forma dinâmica. Exemplos:
data_agendamento:
Isso resolveu nosso dilema que um dia as fixures serão passado. :-)
No seu caso o que me chamou a atenção é que penso que você poderia resolver isso com o uso de mocks. Algo como:
Time.expects(:now).returns(sua_data)
Existe alguma razão para não usar dessa forma ?
Um abração","Domingo, 3 de Fevereiro de 2008 às 23:41",16 anos atrás,Tapajós
670528157,"O meu exemplo usando o mocha supõe que no seu RSpec seja o mocha, se não for (for o padrão do SpecOnRails) tem que ser diferente.
Um abração","Domingo, 3 de Fevereiro de 2008 às 23:46",16 anos atrás,Tapajós
670528185,"Fala Tapajós! O único motivo para eu não fazer isso usando algo como você passou é o comodismo. :)
Estava com pressa para fazer esse negócio funcionar, e como ainda estou começando com RSpec, usei esse mesmo!
Eu tinha colocado no taskpaper do projeto um item pendente pra converter isso! Agora não vou precisar mais procurar, pois você já passou a solução mastigada! :)","Segunda-Feira, 4 de Fevereiro de 2008 às 00:04",16 anos atrás,Nando Vieira
670528202,"Oi, Nando.
Só para complementar, na sintaxe do RSpec, o mock seria algo como o exemplo abaixo:
Time.should_receive(:now).at_least(:once).and_return(Time.gm(2007, 2, 2008))
O .at_least(:once) é algo que possivelmente será necessário para funcionar neste caso específico. No teste que fiz aqui, o .now acaba sendo chamado 4 vezes.
Grande abraço, Vinícius.","Terça-Feira, 5 de Fevereiro de 2008 às 21:56",16 anos atrás,Vinícius Manhães Teles
670528224,"Fala Teles!
Eu fiz assim: Time.stub!(:now).and_return(Time.gm(2008, 2, 1)), usando o próprio RSpec. Mais simples ainda! :)","Terça-Feira, 5 de Fevereiro de 2008 às 22:03",16 anos atrás,Nando Vieira
670494801,"é mais fácil usar o piston! (gem install piston) e depois converter cada plugin:
cd vendor/plugins
piston init nome_do_plugin
depois, querendo atualizar o plugin, é só entrar na pasta dele (vendor/plugins/nome_do_plugin) e rodar piston update.","Quinta-Feira, 24 de Janeiro de 2008 às 12:35",16 anos atrás,marcus derencius
670494853,"Eu nunca tive problemas com:
script/plugin remove object_transactions
Pelo menos arqui, funciona mesmo com plugins via Subversion.","Quinta-Feira, 24 de Janeiro de 2008 às 13:21",16 anos atrás,Ronaldo
670494716,Me diz que tema é esse que vc usa.. achei muito bonito.,"Quinta-Feira, 24 de Janeiro de 2008 às 13:45",16 anos atrás,Pretto
670494747,"Como disse o pretto, que tema é esse? também achei-o muito bonito :D","Quinta-Feira, 24 de Janeiro de 2008 às 14:15",16 anos atrás,Cainã Costa
670494781,"@Ronaldo, aqui ele fala que o diretório não está versionado. Mas vai ver eu viajei. Ou não. Vou tentar de novo depois! :)
@Pretto e @Cainã, é o Mac OS X Leopard. :)","Quinta-Feira, 24 de Janeiro de 2008 às 16:30",16 anos atrás,Nando Vieira
670494889,"Piston rulez!!!
http://piston.rubyforge.org/
Abraços","Sexta-Feira, 1 de Fevereiro de 2008 às 22:38",16 anos atrás,Rafael Lima
670489410,Boa dica!,"Quarta-Feira, 26 de Dezembro de 2007 às 23:01",16 anos atrás,Carlos Brando
670489521,Perfeito. Sempre use o attr_accessible por ele ser naturalmente à prova de falhas. Você vai perceber quando adicionar novas colunas nas tabelas do banco e não lembrar de protegê-las. É o mesmo conceito das blacklists e whitelists dos firewalls e anti-vírus.,"Quinta-Feira, 27 de Dezembro de 2007 às 13:37",16 anos atrás,Thomaz Leite
670489591,"acho que o nome disso é ""estratégia deny-all"" ou algo assim (pelo menos era no meio de segurança e coisa e tal) eu nunca tenho certeza de nada quando eu comento né? ;D","Sexta-Feira, 28 de Dezembro de 2007 às 15:07",16 anos atrás,RoadHouse
670489696,"""Deny-all policies"" hehe...
Também fico com essa, tenho o rspec pra me lembrar sempre que esqueço de por um atributo lá.heh
Excelente conteúdo por aqui.... go rss","Quinta-Feira, 11 de Setembro de 2008 às 20:51",15 anos atrás,nofxx
670755253,"Uia, parabéns, bebê gutch-gutch! :-D","Segunda-Feira, 26 de Novembro de 2007 às 09:24",16 anos atrás,TaQ
670755291,Valeu TaQ! Nessas horas até fico com vontade de ter outro filho! ;),"Segunda-Feira, 26 de Novembro de 2007 às 09:35",16 anos atrás,Nando Vieira
670755340,"Parabéns pelo bebê!!!
td d bom pro bebê e pelo blog rsrs
bjoos","Sexta-Feira, 30 de Novembro de 2007 às 14:24",16 anos atrás,EAD
670755398,"huahauha!
Mais um tio babão... bem-vindo ao clube :D","Quinta-Feira, 13 de Dezembro de 2007 às 14:36",16 anos atrás,José Luiz Coe
670777977,"CRTL? Sai desse corpor que isso não te pertence! hehehe
Brincadeiras a parte o certo não seria Command?","Quarta-Feira, 21 de Novembro de 2007 às 15:09",16 anos atrás,Fabrício Soares
670778027,Nada disso! Ctrl mesmo! ;),"Quarta-Feira, 21 de Novembro de 2007 às 15:51",16 anos atrás,Nando Vieira
670778086,"Esses atalhos já funcionavam antes, não. Pelo menos sempre funcionariam aqui no Tiger.","Quarta-Feira, 21 de Novembro de 2007 às 16:49",16 anos atrás,Ronaldo
670778126,"Ronaldo, os atalhos funcionavam sim! Mas como eu instalava o iTerm por causa das abas, não tinha o costume de usá-los.","Quarta-Feira, 21 de Novembro de 2007 às 20:03",16 anos atrás,Nando Vieira
670778168,"Nando, Você solicitou seu Leopard não foi isso? Chegou rápido?","Sexta-Feira, 23 de Novembro de 2007 às 20:44",16 anos atrás,Vargthon
670778214,"Vargthon, solicitei e não chegou ainda! Então, peguei emprestado com um amigo que tinha.","Sexta-Feira, 23 de Novembro de 2007 às 23:28",16 anos atrás,Nando Vieira
670778255,"Olá tow adorando este blog!!Com bons conteúdos continue assim!!
sucessos","Sexta-Feira, 30 de Novembro de 2007 às 14:25",16 anos atrás,EAD
670778298,Este post salvou minha vida. Valeu !,"Quinta-Feira, 2 de Setembro de 2010 às 09:40",13 anos atrás,João Paraná
670778357,"+1 ^
Muito obrigado!","Segunda-Feira, 21 de Março de 2011 às 17:09",12 anos atrás,Arthur Carvalho
670778420,Mais uma vez!,"Sexta-Feira, 6 de Janeiro de 2012 às 13:58",12 anos atrás,Arthur Moura Carvalho
670749540,"Esse tipo d linguagem eu ñ lembro pelo q me parece deve ser linguagem C,C++","Sexta-Feira, 30 de Novembro de 2007 às 14:26",16 anos atrás,EAD
670749582,"me parece ruby EAD...
quanto ao script não entendi uma coisa, se arrastar as músicas para o itunes ele já não faz isso? insere as músicas na biblioteca?
aqui eu faço isso, só arrasto elas para o itunes e configurei para ele manter a biblioteca consistente então ta resolvido, depois de arrastar pro itunes eu apago os arquivos e eles ficam na pasta única q eu escolhi atualizados ;) o negocio foi bem feito
hummm 4+2 ?","Sexta-Feira, 7 de Dezembro de 2007 às 19:53",16 anos atrás,Pedro Valentini
670749625,"Pedro, o problema é que não quero ter que fazer isso manualmente. Eu deixei um job rodando no background para adicionar tudo para mim! ;)","Sexta-Feira, 7 de Dezembro de 2007 às 20:07",16 anos atrás,Nando Vieira
670749491,"Também tentei aqui e não deu certo. Mas, no meu caso, deve ser porque entendo menos do que o necessário. De qualquer modo, adoor o iTunes. Um abraço!","Sexta-Feira, 14 de Dezembro de 2007 às 12:55",16 anos atrás,Andre L. Soares
670749680,"Também tem o menu ""File > Add Folder to Library"" que faz exatamente isso se você escolher o folder pai de todos esses... =D","Sexta-Feira, 11 de Janeiro de 2008 às 11:08",16 anos atrás,Iraê
670511015,"Vixe, que zica, pelo menos não foi nada grave :-) Pena que não deu pra você ir, eu até falei do Spesa na minha apresentação. Na próxima nos vemos lá. Depois (assim que eu arranjar mais tempo) vou colocar os videos das palestras pro pessoal assistir.","Segunda-Feira, 19 de Novembro de 2007 às 03:41",16 anos atrás,AkitaOnRails
670511147,"Concerteza esse elevador não é Otis! Mas se for, dá-me um toque que eu vou já reclamar para a delegação daí! :)
RedTuxer","Segunda-Feira, 19 de Novembro de 2007 às 05:13",16 anos atrás,RedTuxer
670511242,"Nossa Nando, que aventura... :)
Espero que esteja tudo bem... A reject conf foi show...
abracos","Segunda-Feira, 19 de Novembro de 2007 às 07:44",16 anos atrás,Eduardo Fiorezi
670511328,"Caramba! Ainda bem que você não foi... com essa sorte que você estava, o telão ia cair na cabeça de alguém, ou todos os macbooks iam ser roubados, sei lá... rs
Brincadeira. Melhoras para vcs dois!","Segunda-Feira, 19 de Novembro de 2007 às 08:31",16 anos atrás,Carlos Brando
670511421,"@Todos: Valeu pela força!
@Carlos: Não duvido! Provavelmente eu nem iria chegar!","Segunda-Feira, 19 de Novembro de 2007 às 09:51",16 anos atrás,Nando Vieira
670511507,"É Fê, realmente aconteceu tudo isso. Mas você não explicou o motivo do elevador ter travado, né? Pular no elevador feito 2 idiotas faz isso acontecer...aprenderam a lição?
Bjos!
Bete","Segunda-Feira, 19 de Novembro de 2007 às 13:32",16 anos atrás,Bete
670511601,"Cara, nunca vi tanta desculpa esfarrapada pra não ir ao RejectConf.
Fala a verdade. Você dormiu além da conta.... =D
Enfim.. foi muito legal o evento. Até o divoxx, da organização do RailsRumble tava lá. =)","Segunda-Feira, 19 de Novembro de 2007 às 15:01",16 anos atrás,George Guimarães
670511683,@bete: nossa! que fúria! e não foi pulo... só uma chacoalhada de leve!,"Segunda-Feira, 19 de Novembro de 2007 às 15:16",16 anos atrás,Nando Vieira
670511747,"Fúria sim, afinal, fiquei lá com vcs 40 minutos, trancada. Ai q droga!!!!! Hehehhehe....","Segunda-Feira, 19 de Novembro de 2007 às 15:19",16 anos atrás,Bete
670511836,"Uau, isso que é aventura! :-) E o garotão? Já está melhor?","Quinta-Feira, 22 de Novembro de 2007 às 00:20",16 anos atrás,Luiz Rocha
670511930,Rocha: tá bem melhor! Mas ainda está tomando alguns remédios (já para de tomar hoje).,"Quinta-Feira, 22 de Novembro de 2007 às 04:44",16 anos atrás,Nando Vieira
670760129,Mais um que se rendeu ao TextMate...,"Quarta-Feira, 7 de Novembro de 2007 às 11:01",16 anos atrás,Carlos Brando
670760171,"Nando,
EStou na duvida em comprar ou não um macbook, justo pelo fato de desenvolvcer php e rails.
atualmente estou usando gedit/vim :-)
Seria interessante voce fazer um artigo contando como esta o uso do macbook e textmate, problemas, felicidades.
vlw","Terça-Feira, 13 de Novembro de 2007 às 08:50",16 anos atrás,Lucas
670760211,Bom pra vc ruim pra nós :P,"Terça-Feira, 13 de Novembro de 2007 às 17:52",16 anos atrás,daniel n
670760264,Poxa logo agora que estava começando a gostar,"Sexta-Feira, 15 de Fevereiro de 2008 às 07:39",16 anos atrás,Silfar
670760311,"Eu acho, puts vou ter que procurar muuuito, que eu ainda tenho o video ou alguma foto do showman Ariane te entregando o macbook.
AHAHAHA foi muito engraçado parou todo mundo do mesanino :D
Boas lembranças :D","Quarta-Feira, 14 de Julho de 2010 às 11:53",13 anos atrás,Marcelo Toscano
670527455,"Estava buscando um material como este.
Parabéns!","Terça-Feira, 5 de Agosto de 2008 às 09:54",15 anos atrás,Luiz Arão A. carvalho
670527643,"Excelente trabalho Nando, parabéns!
Abraços","Segunda-Feira, 15 de Outubro de 2007 às 19:59",16 anos atrás,Anderson
670527679,"Nando, excelente gem! Parabéns!
Uma sugestão para o futuro: alguma maneira de integrar o test_notifier ao autotest (da gem ZenTest), da mesma maneira que o redgreen é integrado ao autotest, isto é, via arquivo ~/.autotest.
Tentei um pequeno hack aqui, colocando isto: http://pastebin.com/f7c36006a no meu ~/.autotest. Funciona, porém apenas enquanto os teste passam. No primeiro failure ou error encontrado, o autotest ""trava"", reclamando assim: http://pastebin.com/f6fc43742
Aliás, acabei de perceber, ao usar o redgreen + o test_notifier, o texto mostrado na bolha de notificação é precedido por caracteres bizarros, que são usados para aplicar as cores no terminal. A bolha podia filtrar estes caracteres, isso deve ser mais fácil, vou tentar fazer aqui.","Terça-Feira, 16 de Outubro de 2007 às 17:01",16 anos atrás,Rodrigo Tassinari
670527714,"Rodrigo, para fazer a integração entre o Test Notifier e o Autotest, basta colocar ""require 'test_notifier'"" no arquivo test/test_helper.rb. Alternativamente, você pode fazer esta chamada no próprio .autotest. Além disso, eu utilizo o redgreen e não tenho nenhum problema em exibir as informações na notificação. Qual distro você está usando? Pode enviar um screenshot?
Quanto ao erro (No such file or directory -- rubygems), significa que você não tem o rubygems instalado (ou não instalado corretamente). Dê uma olhada neste post para saber o que fazer: http://simplesideias.com.br...","Terça-Feira, 16 de Outubro de 2007 às 20:01",16 anos atrás,Nando Vieira
670527731,"Nando, colocar ""require 'test_notifier'"" no arquivo test/test_helper.rb funciona, mas aí eu ""poluo"" o código fonte comitado no subversion com um require para uma gem que nem todos os programadores terão instalados em suas máquinas. Fazer a integração via ~/.autotest é muito melhor neste sentido.
Porém, colocar este mesmo require no ~/.autotest não funcionou. Nenhuma mensagem de erro, mas também nenhuma notificação mostrada. Só consegui fazer funcionar usando este hack mesmo: http://pastebin.com/f7c36006a, mas o problema do ""No such file or directory"" persite.
Veja que o problema em questão não é da minha instalação do rubygems (que está instalada como você recomenda), pois o autotest (com as notificações) roda normalmente, ATÉ que algum teste falhe ou dê erro. A partir daí, os testes subsequentes não rodam, e o erro de ""No such file..."" aparece.
Quanto aos caracteres estranhos no uso do redgreen + test_notifier, algo estranho acontece realmente: no meu notebook no trabalho os caracteres aparecem, mas aqui em casa roda tudo OK, como parece rodar para você. Ambos os computadores rodam Ubuntu 7.04, e as mesmas versões do Ruby, Rails, Rubygems, etc... Vou tentar descobrir alguma diferença entre eles amanhã (e um screenshot também).","Terça-Feira, 16 de Outubro de 2007 às 20:18",16 anos atrás,Rodrigo Tassinari
670527759,"Rodrigo, experimente atualizar para a última versão presente no Rubyforge: sudo gem update test_notifier","Sexta-Feira, 19 de Outubro de 2007 às 21:56",16 anos atrás,Nando Vieira
670527772,"Cara não estou conseguindo usar o test_notifier ele simplesmente não aparece na
lista de aplicativos do growl, sabe algum provável motivo? (já instalei o growlnotifier)","Quinta-Feira, 25 de Outubro de 2007 às 19:12",16 anos atrás,Vargthon
670527793,"Vargthon, eu não tive esse problema nenhuma vez; testei em 3 macs diferentes. Pior que não tenho a menor idéia do que seja. :P","Quinta-Feira, 1 de Novembro de 2007 às 00:54",16 anos atrás,Nando Vieira
670527812,"Fala Nando!
Testei no meu Linux (Gentoo com KDE 3.5.7) e tudo está funcionando maravilhosamente bem! :-) Valeu!
Mas precisei usar o Windows hoje e instalei o Snarl e o test_notifier.
Tudo parecia bem até conseguir isso: http://pastebin.com/f45be6f79
Alguma idéia do que estou fazendo de errado?","Segunda-Feira, 12 de Novembro de 2007 às 11:05",16 anos atrás,davi vidal
670527841,"Davi, muito estranho este erro. Aparentemente, mesmo com a lib instalada, não está carregando o módulo necessário. Tenta executar este script: http://pastie.caboo.se/117306","Terça-Feira, 13 de Novembro de 2007 às 09:01",16 anos atrás,Nando Vieira
670527857,"Resolvido por aqui, Nando... :-)
Mais simples do que formatar um Windows:
> gem install ruby-snarl
Abraço","Terça-Feira, 20 de Novembro de 2007 às 12:32",16 anos atrás,davi
670527882,"Eu estava com um problema usando o Redgreen junto com o test_notifier. Bastou alterar uma linha no test_notifier.rb e tudo voltou a funcionar! :-)
Talvez tenha a ver com os caracteres estranhos comentados...
Abraço","Sexta-Feira, 23 de Novembro de 2007 às 16:09",16 anos atrás,davi
670527926,"Nando,
Utilizo seu plugin a algum tempo, anteriormente em Ubuntu, onde ele funcionava perfeitamente.
Agora migrei para Mac utilizando Leopard, mas o plugin parou de funcionar.
Dando uma olhada no código e analisando tudo, para funcionar no lugar de: require 'test_notifier' passei a utilizar: require 'test_notifier/unit_test', realmente teve esta mudança no plugin?
Estou utilizando:
- Leopard 10.5.1
- Rails 2.0.2
- Crowl 1.2.1","Quinta-Feira, 28 de Fevereiro de 2008 às 15:39",16 anos atrás,Éverton
670527949,"Éverton, eu uso aqui no Mac sem problemas. Veja se você tem o growlnotify instalado.
$ which growlnotify
/usr/local/bin/growlnotify","Quinta-Feira, 28 de Fevereiro de 2008 às 16:16",16 anos atrás,Nando Vieira
670527905,"Olá, Nando.
Antes de mais nada, parabéns pelo gem. Fui testá-lo no Windows XP e não consegui fazê-lo funcionar. Tenho o ZenTest, Snarl, ruby-snarl e o test_notifier instalados, sendo que o autotest no Rails está funcionando sem problema nenhum, só que ele não está usando o Snarl pra comunicar os resultados dos testes.
Fiz conforme as suas instruções, ou seja, coloquei o require 'test_notifier' no test/test_helper.rb(http://pastie.caboo.se/159340), e nada. Pra confirmar se o ruby-snarl estava mesmo instalado, eu ainda testei o script que você postou acima(http://pastie.caboo.se/117306), além de colocá-lo também no meu teste unitário, sendo que em ambos os casos o Snarl exibiu a mensagem.
Sendo assim, não faço idéia do que pode estar errado. Você teria alguma suspeita de que parte do processo está causando o problema?","Sexta-Feira, 29 de Fevereiro de 2008 às 13:11",16 anos atrás,Guest
670527983,"Carra.. Parabéns pelo seu blog.. tenho aprendido muito com ele.
Funcionou tudo certinho.. só estava acontecendo um problema:
Tinha um probleminha no arquivo test_notifier.rb linha 36. Ele não conseguia encontrar a variável img.. ai eu mudei para image.. e funcionou certinho.
Antes:
system(""growlnotify -n test_notifier --image #{img} -p 2 -m #{@result.to_s} #{title}"")
Depois:
system(""growlnotify -n test_notifier --image #{image} -p 2 -m #{@result.to_s} #{title}"")
Obrigado.","Quarta-Feira, 4 de Março de 2009 às 11:22",15 anos atrás,Marcos G. Zimmermann
670528029,"Olá nando,
Segui a risca o procedimento da página do projeto no github, só que aconteceu esse problema: http://pastie.org/3016769. Eu coloquei exatamente como é lá. O que pode ser?
Mac os X Lion 10.7.2
Growl 1.3 with growlnotify in /usr/local/bin/growlnotify","Quarta-Feira, 14 de Dezembro de 2011 às 14:59",12 anos atrás,Ricardo Pacheco
670528063,"Você adicionou a gem ao seu arquivo de Gemfile? Ao que me parece, ele não consegue carregar a gem. Se você não usa Bundler, certifique-se de ter instalado a gem. :)","Sexta-Feira, 16 de Dezembro de 2011 às 13:25",12 anos atrás,Nando Vieira
670805042,"Olá, te adicionei no Twitter, eu sou o Camiseteio (http://twitter.com/camiseteio). Talvez fosse legal colocar um box no blog com os últimos posts do Twitter...","Sexta-Feira, 21 de Setembro de 2007 às 16:27",16 anos atrás,Camiseteio
670804994,"Realmente fiz meu cadastro no dreanhost há pouco tempo e tinha opção de paypal... se soubesse antes teria usado, mas como ainda não tinha criado o paypal... fica pra próxima...","Terça-Feira, 25 de Setembro de 2007 às 13:40",16 anos atrás,Eduardo Comin
670529625,Enquanto o macbook não chega... Muito bom! Parabéns!,"Segunda-Feira, 17 de Setembro de 2007 às 23:20",16 anos atrás,Eduardo
670529646,"Aee nando =D
Rolou na boa, mas tive que dar o ldconf lá =P
Ficou show de bola, parabéns ;)","Terça-Feira, 18 de Setembro de 2007 às 09:22",16 anos atrás,Lucas Ferreira
670529595,"Pra variar, muito legal esta dica! Vou instalar mais tarde :-)
[]'s","Sexta-Feira, 5 de Outubro de 2007 às 21:06",16 anos atrás,Sérgio F. Lima
670529816,"Ô loco, mas ficou uma ""cópia"" isso! ahahaha
É uma boa idéia, de qualquer forma. Será que dá pra fazer com uma interface mais enxuta (um diálogo GTK simples)?","Sábado, 6 de Outubro de 2007 às 05:26",16 anos atrás,Henrique
670529854,"Parece muito interessante, porém mesmo seguindo as recomendações do README meu gedit está
fechando quando tento exibir o o ToDo
Linux 2.6.22-14-generic #1 SMP Sun Oct 14 23:05:12 GMT 2007 i686 GNU/Linux (Ubuntu 7.10)
GNOME gedit 2.20.1
ruby 1.8.6 (2007-06-07 patchlevel 36) [i486-linux]","Terça-Feira, 16 de Outubro de 2007 às 21:54",16 anos atrás,Alexandre
670529679,"Alexandre, por algum motivo que desconheço, não está funcionando no Gedit 2.20 que vem com o Gutsy. Eu atualizei meu Ubuntu e ele faz a mesma coisa. Assim que eu tiver tempo, darei uma olhada.","Terça-Feira, 16 de Outubro de 2007 às 23:28",16 anos atrás,Nando Vieira
670529706,"Ok, peço que me informe caso resolva o problema.
a falha aqui parace ser com o gtkmozembed, tá retornando o erro : falha de segmentação (core dump)
pelo que pesquisei é um bug no ubuntu :(
qualquer novidade, se puder me avisar eu agradecerei.","Quinta-Feira, 18 de Outubro de 2007 às 17:20",16 anos atrás,Alexandre
670529750,"Alexandre, dá uma olhada no post que consegui achar uma solução.","Quinta-Feira, 18 de Outubro de 2007 às 18:06",16 anos atrás,Nando Vieira
670529765,"Isso mesmo, está funcionando agora. perfeito
Muito Obrigado, e parabéns pelo plugin, é realmente muito útil","Quinta-Feira, 18 de Outubro de 2007 às 20:51",16 anos atrás,Alexandre da Silva
670529896,"pensei que tinha funcionado completamente, mas funcionou somente em partes.
quando eu abro o gedit a partir de um terminal, tudo funciona, mas quando abro através do
atalho, ele fecha ao clicar no menu do todo list.","Quinta-Feira, 18 de Outubro de 2007 às 23:29",16 anos atrás,Alexandre
670529943,"seguindo a mesma linha de raciocínio, eu incluí as linhas também no início arquivo ""~/.profile""
desta vez está tudo funcionando perfeitamente.","Quinta-Feira, 18 de Outubro de 2007 às 23:54",16 anos atrás,Alexandre
